domain,ml_probability,ai_is_phishing,ai_confidence,ai_risk_level,processing_time,worker_id,error,source,y_true,stage1_pred,tld,error_type,domain_part,domain_length,ml_category,is_dangerous_tld,sda_issues,sda_risk_score,sda_reasoning,sda_domain_length,sda_tld_category,brand_issues,brand_risk_score,brand_detected,brand_reasoning,cert_issues,cert_benign_indicators,cert_risk_score,cert_issuer,cert_san_count,cert_has_crl_dp,cert_reasoning,ctx_issues,ctx_risk_score,ctx_reasoning
socialmedianinjatips.com,0.36728185,False,0.85,low,13.73424506187439,2,,jpcert,1,0,com,FN,socialmedianinjatips,20,medium,False,,0.0,短いドメインの顕著な問題なし,20,legitimate,,0.0,,既知ブランド名に対する明確ななりすましパターンは検出されなかった,"free_ca,no_org,short_term,free_ca_no_org,dv_weak_identity",,0.55,Let's Encrypt,1,False,Issued by free/low-assurance CA / No organization (O=) field in subject / Short validity period (89 days ≤ 90) / Issuer: Let's Encrypt,,0.0,
jppost-acc.com,0.3412571,False,0.75,low,7.4875099658966064,2,,certificates,1,0,com,FN,jppost-acc,10,medium,False,,0.0,短いドメインの顕著な問題なし,10,legitimate,,0.0,,既知ブランド名に対する明確ななりすましパターンは検出されなかった,"free_ca,no_org,short_term,free_ca_no_org,dv_weak_identity",,0.55,ZeroSSL,2,False,"Issued by free/low-assurance CA / No organization (O=) field in subject / Short validity period (90 days ≤ 90) / Issuer: ZeroSSL || INTERPRETATIONS: [SAN SAFE] SAN=2: Standard configuration (domain + www). 61.5% of benign sites use this. Only 11.3% phishing rate. Strong benign indicator. | [CA CAUTION] ZeroSSL/cPanel: Free, automated issuance. Commonly used by phishing sites for quick setup.",,0.0,
mqdstudio.com,0.038796127,False,0.85,low,12.58544111251831,2,,certificates,1,0,com,FN,mqdstudio,9,very_low,False,,0.0,短いドメインの顕著な問題なし,9,legitimate,,0.0,,既知ブランド名に対する明確ななりすましパターンは検出されなかった,"free_ca,no_org,short_term,free_ca_no_org,dv_weak_identity,benign_cert_mitigation",has_crl_dp,0.4,Let's Encrypt,2,True,Issued by free/low-assurance CA / No organization (O=) field in subject / Short validity period (89 days ≤ 90) | BENIGN: Has CRL Distribution Points / Certificate risk mitigated by benign indicators / Issuer: Let's Encrypt || INTERPRETATIONS: [SAN SAFE] SAN=2: Standard configuration (domain + www). 61.5% of benign sites use this. Only 11.3% phishing rate. Strong benign indicator.,,0.0,
tevunson.com,0.068986386,False,0.85,low,6.31345534324646,2,,jpcert,1,0,com,FN,tevunson,8,very_low,False,,0.0,短いドメインの顕著な問題なし,8,legitimate,,0.0,,既知ブランド名に対する明確ななりすましパターンは検出されなかった,"free_ca,no_org,short_term,free_ca_no_org,dv_weak_identity,benign_cert_mitigation",has_crl_dp,0.4,Let's Encrypt,5,True,Issued by free/low-assurance CA / No organization (O=) field in subject / Short validity period (89 days ≤ 90) | BENIGN: Has CRL Distribution Points / Certificate risk mitigated by benign indicators / Issuer: Let's Encrypt,,0.0,
bulongqiaojia.com,0.22186892,False,0.75,low,7.323927879333496,2,,certificates,1,0,com,FN,bulongqiaojia,13,low,False,,0.0,短いドメインの顕著な問題なし,13,legitimate,,0.0,,既知ブランド名に対する明確ななりすましパターンは検出されなかった,"free_ca,no_org,short_term,free_ca_no_org,dv_weak_identity",,0.55,ZeroSSL,2,False,"Issued by free/low-assurance CA / No organization (O=) field in subject / Short validity period (90 days ≤ 90) / Issuer: ZeroSSL || INTERPRETATIONS: [SAN SAFE] SAN=2: Standard configuration (domain + www). 61.5% of benign sites use this. Only 11.3% phishing rate. Strong benign indicator. | [CA CAUTION] ZeroSSL/cPanel: Free, automated issuance. Commonly used by phishing sites for quick setup.",,0.0,
kinetic-holding.com,0.11550673,False,0.85,low,13.563154697418211,2,,jpcert,1,0,com,FN,kinetic-holding,15,low,False,,0.0,短いドメインの顕著な問題なし,15,legitimate,,0.0,,既知ブランド名に対する明確ななりすましパターンは検出されなかった,"free_ca,no_org,free_ca_no_org,benign_cert_mitigation",long_validity,0.32,Sectigo Limited,2,False,Issued by free/low-assurance CA / No organization (O=) field in subject | BENIGN: Long validity (365 days) / Certificate risk mitigated by benign indicators / Issuer: Sectigo Limited || INTERPRETATIONS: [SAN SAFE] SAN=2: Standard configuration (domain + www). 61.5% of benign sites use this. Only 11.3% phishing rate. Strong benign indicator. | [VALIDITY SAFE] Extended validity (365 days). Often indicates paid certificate. Slightly more trustworthy.,,0.0,
betapoint.pl,0.037150484,False,0.85,low,13.43280839920044,2,,jpcert,1,0,pl,FN,betapoint,9,very_low,False,,0.0,短いドメインの顕著な問題なし,9,unknown,,0.0,,既知ブランド名に対する明確ななりすましパターンは検出されなかった,"free_ca,no_org,short_term,free_ca_no_org,dv_weak_identity,benign_cert_mitigation",has_crl_dp,0.4,Let's Encrypt,2,True,Issued by free/low-assurance CA / No organization (O=) field in subject / Short validity period (89 days ≤ 90) | BENIGN: Has CRL Distribution Points / Certificate risk mitigated by benign indicators / Issuer: Let's Encrypt || INTERPRETATIONS: [SAN SAFE] SAN=2: Standard configuration (domain + www). 61.5% of benign sites use this. Only 11.3% phishing rate. Strong benign indicator.,,0.0,
nicodesign-8.com,0.0791836,False,0.85,low,14.33029842376709,2,,jpcert,1,0,com,FN,nicodesign-8,12,very_low,False,,0.0,短いドメインの顕著な問題なし,12,legitimate,,0.0,,既知ブランド名に対する明確ななりすましパターンは検出されなかった,"free_ca,no_org,short_term,free_ca_no_org,dv_weak_identity,benign_cert_mitigation",has_crl_dp,0.4,Let's Encrypt,2,True,Issued by free/low-assurance CA / No organization (O=) field in subject / Short validity period (89 days ≤ 90) | BENIGN: Has CRL Distribution Points / Certificate risk mitigated by benign indicators / Issuer: Let's Encrypt || INTERPRETATIONS: [SAN SAFE] SAN=2: Standard configuration (domain + www). 61.5% of benign sites use this. Only 11.3% phishing rate. Strong benign indicator.,,0.0,
mon-environnement-edf.com,0.28126603,False,0.85,low,13.737855911254885,2,,phishtank,1,0,com,FN,mon-environnement-edf,21,low,False,,0.0,短いドメインの顕著な問題なし,21,legitimate,,0.0,,既知ブランド名に対する明確ななりすましパターンは検出されなかった,"free_ca,no_org,short_term,free_ca_no_org,dv_weak_identity,benign_cert_mitigation",has_crl_dp,0.4,Let's Encrypt,1,True,Issued by free/low-assurance CA / No organization (O=) field in subject / Short validity period (89 days ≤ 90) | BENIGN: Has CRL Distribution Points / Certificate risk mitigated by benign indicators / Issuer: Let's Encrypt,,0.0,
biodrive.com.br,0.072103016,False,0.85,low,6.855367183685303,2,,jpcert,1,0,br,FN,biodrive,8,very_low,False,,0.0,短いドメインの顕著な問題なし,8,unknown,,0.0,,既知ブランド名に対する明確ななりすましパターンは検出されなかった,"free_ca,no_org,short_term,free_ca_no_org,dv_weak_identity,benign_cert_mitigation",has_crl_dp,0.4,Let's Encrypt,2,True,Issued by free/low-assurance CA / No organization (O=) field in subject / Short validity period (89 days ≤ 90) | BENIGN: Has CRL Distribution Points / Certificate risk mitigated by benign indicators / Issuer: Let's Encrypt || INTERPRETATIONS: [SAN SAFE] SAN=2: Standard configuration (domain + www). 61.5% of benign sites use this. Only 11.3% phishing rate. Strong benign indicator.,,0.0,
hengshuidianti.com,0.26485774,False,0.75,low,13.358179092407228,2,,jpcert,1,0,com,FN,hengshuidianti,14,low,False,,0.0,短いドメインの顕著な問題なし,14,legitimate,,0.0,,既知ブランド名に対する明確ななりすましパターンは検出されなかった,"free_ca,no_org,short_term,free_ca_no_org,dv_weak_identity",,0.55,Let's Encrypt,2,False,Issued by free/low-assurance CA / No organization (O=) field in subject / Short validity period (89 days ≤ 90) / Issuer: Let's Encrypt || INTERPRETATIONS: [SAN SAFE] SAN=2: Standard configuration (domain + www). 61.5% of benign sites use this. Only 11.3% phishing rate. Strong benign indicator.,,0.0,
tnvva.cn,0.64040226,False,0.75,low,13.46613359451294,2,,jpcert,1,1,cn,FN,tnvva,5,high,True,"short,dangerous_tld",0.35,短い(5文字) / 危険TLD(cn),5,dangerous,,0.0,,既知ブランド名に対する明確ななりすましパターンは検出されなかった,"free_ca,no_org,short_term,free_ca_no_org,dv_weak_identity,benign_cert_mitigation",has_crl_dp,0.4,Let's Encrypt,1,True,Issued by free/low-assurance CA / No organization (O=) field in subject / Short validity period (89 days ≤ 90) | BENIGN: Has CRL Distribution Points / Certificate risk mitigated by benign indicators / Issuer: Let's Encrypt,,0.0,
miohide.in,0.03253484,False,0.85,low,7.561145067214966,2,,phishtank,1,0,in,FN,miohide,7,very_low,False,,0.0,短いドメインの顕著な問題なし,7,unknown,,0.0,,既知ブランド名に対する明確ななりすましパターンは検出されなかった,"free_ca,no_org,short_term,free_ca_no_org,dv_weak_identity,benign_cert_mitigation","has_crl_dp,wildcard_cert",0.30000000000000004,Let's Encrypt,2,True,"Issued by free/low-assurance CA / No organization (O=) field in subject / Short validity period (89 days ≤ 90) | BENIGN: Has CRL Distribution Points / Wildcard cert (non-dangerous TLD) / Certificate risk mitigated by benign indicators / Issuer: Let's Encrypt || INTERPRETATIONS: [SAN SAFE] SAN=2: Standard configuration (domain + www). 61.5% of benign sites use this. Only 11.3% phishing rate. Strong benign indicator. | [WILDCARD SAFE] Wildcard certificate (*.domain): 55.1% of benign sites use this, but only 1.5% of phishing sites. Strong benign indicator.",,0.0,
grgems.com,0.82530177,False,0.0,timeout,60.0,2,Evaluation timeout,jpcert,1,1,com,FN,grgems,6,high,False,"short,random_pattern",0.30000000000000004,短い(6文字) / ランダム指標(母音率=0.17<0.2),6,legitimate,,0.0,,既知ブランド名に対する明確ななりすましパターンは検出されなかった,"free_ca,no_org,short_term,free_ca_no_org,dv_weak_identity",,0.55,Let's Encrypt,8,False,Issued by free/low-assurance CA / No organization (O=) field in subject / Short validity period (89 days ≤ 90) / Issuer: Let's Encrypt,,0.0,
walo88.shop,0.01404681,False,0.7,medium,6.724554777145386,2,,jpcert,1,0,shop,FN,walo88,6,very_low,True,"short,dangerous_tld",0.35,短い(6文字) / 危険TLD(shop),6,dangerous,,0.0,,既知ブランド名に対する明確ななりすましパターンは検出されなかった,"free_ca,no_org,short_term,free_ca_no_org,dv_weak_identity,benign_cert_mitigation",has_crl_dp,0.4,Google Trust Services,2,True,Issued by free/low-assurance CA / No organization (O=) field in subject / Short validity period (90 days ≤ 90) | BENIGN: Has CRL Distribution Points / Certificate risk mitigated by benign indicators / Issuer: Google Trust Services || INTERPRETATIONS: [SAN SAFE] SAN=2: Standard configuration (domain + www). 61.5% of benign sites use this. Only 11.3% phishing rate. Strong benign indicator.,,0.0,
rogerioradiadores.com.br,0.14664885,False,0.85,low,13.481720209121704,2,,jpcert,1,0,br,FN,rogerioradiadores,17,low,False,,0.0,短いドメインの顕著な問題なし,17,unknown,,0.0,,既知ブランド名に対する明確ななりすましパターンは検出されなかった,"free_ca,no_org,short_term,free_ca_no_org,dv_weak_identity,benign_cert_mitigation","has_crl_dp,wildcard_cert",0.30000000000000004,Let's Encrypt,2,True,"Issued by free/low-assurance CA / No organization (O=) field in subject / Short validity period (89 days ≤ 90) | BENIGN: Has CRL Distribution Points / Wildcard cert (non-dangerous TLD) / Certificate risk mitigated by benign indicators / Issuer: Let's Encrypt || INTERPRETATIONS: [SAN SAFE] SAN=2: Standard configuration (domain + www). 61.5% of benign sites use this. Only 11.3% phishing rate. Strong benign indicator. | [WILDCARD SAFE] Wildcard certificate (*.domain): 55.1% of benign sites use this, but only 1.5% of phishing sites. Strong benign indicator.",,0.0,
solutionsmontana.co.za,0.036469813,False,0.85,low,13.34245491027832,2,,phishtank,1,0,za,FN,solutionsmontana,16,very_low,False,,0.0,短いドメインの顕著な問題なし,16,unknown,,0.0,,既知ブランド名に対する明確ななりすましパターンは検出されなかった,"free_ca,no_org,short_term,free_ca_no_org,dv_weak_identity,benign_cert_mitigation",has_crl_dp,0.4,Let's Encrypt,8,True,Issued by free/low-assurance CA / No organization (O=) field in subject / Short validity period (89 days ≤ 90) | BENIGN: Has CRL Distribution Points / Certificate risk mitigated by benign indicators / Issuer: Let's Encrypt,,0.0,
ishnos.com,0.12281304,False,0.75,low,12.988127946853638,2,,certificates,1,0,com,FN,ishnos,6,low,False,short,0.1,短い(6文字),6,legitimate,,0.0,,既知ブランド名に対する明確ななりすましパターンは検出されなかった,"free_ca,no_org,short_term,free_ca_no_org,dv_weak_identity",,0.55,Let's Encrypt,2,False,Issued by free/low-assurance CA / No organization (O=) field in subject / Short validity period (89 days ≤ 90) / Issuer: Let's Encrypt || INTERPRETATIONS: [SAN SAFE] SAN=2: Standard configuration (domain + www). 61.5% of benign sites use this. Only 11.3% phishing rate. Strong benign indicator.,,0.0,
promerica-ficl.sbs,0.011686085,False,0.0,low,13.217081785202026,2,,phishtank,1,0,sbs,FN,promerica-ficl,14,very_low,False,,0.0,短いドメインの顕著な問題なし,14,unknown,,0.0,,既知ブランド名に対する明確ななりすましパターンは検出されなかった,"free_ca,no_org,short_term,free_ca_no_org,dv_weak_identity",,0.55,Google Trust Services,2,True,Issued by free/low-assurance CA / No organization (O=) field in subject / Short validity period (90 days ≤ 90) / Issuer: Google Trust Services || INTERPRETATIONS: [SAN SAFE] SAN=2: Standard configuration (domain + www). 61.5% of benign sites use this. Only 11.3% phishing rate. Strong benign indicator.,,0.0,
mizamedikal.com,0.03519209,False,0.85,low,6.751819610595703,2,,phishtank,1,0,com,FN,mizamedikal,11,very_low,False,,0.0,短いドメインの顕著な問題なし,11,legitimate,,0.0,,既知ブランド名に対する明確ななりすましパターンは検出されなかった,"free_ca,no_org,short_term,free_ca_no_org,dv_weak_identity,benign_cert_mitigation",has_crl_dp,0.4,Let's Encrypt,2,True,Issued by free/low-assurance CA / No organization (O=) field in subject / Short validity period (89 days ≤ 90) | BENIGN: Has CRL Distribution Points / Certificate risk mitigated by benign indicators / Issuer: Let's Encrypt || INTERPRETATIONS: [SAN SAFE] SAN=2: Standard configuration (domain + www). 61.5% of benign sites use this. Only 11.3% phishing rate. Strong benign indicator.,,0.0,
egyptanode.com,0.044536904,False,0.85,low,6.659515857696533,2,,phishtank,1,0,com,FN,egyptanode,10,very_low,False,,0.0,短いドメインの顕著な問題なし,10,legitimate,,0.0,,既知ブランド名に対する明確ななりすましパターンは検出されなかった,"free_ca,no_org,short_term,free_ca_no_org,dv_weak_identity,benign_cert_mitigation",has_crl_dp,0.4,Let's Encrypt,2,True,Issued by free/low-assurance CA / No organization (O=) field in subject / Short validity period (89 days ≤ 90) | BENIGN: Has CRL Distribution Points / Certificate risk mitigated by benign indicators / Issuer: Let's Encrypt || INTERPRETATIONS: [SAN SAFE] SAN=2: Standard configuration (domain + www). 61.5% of benign sites use this. Only 11.3% phishing rate. Strong benign indicator.,,0.0,
nou-tt.com,0.20080364,False,0.75,low,7.078245401382446,2,,jpcert,1,0,com,FN,nou-tt,6,low,False,short,0.1,短い(6文字),6,legitimate,,0.0,,既知ブランド名に対する明確ななりすましパターンは検出されなかった,"free_ca,no_org,short_term,free_ca_no_org,dv_weak_identity",,0.55,ZeroSSL,4,False,"Issued by free/low-assurance CA / No organization (O=) field in subject / Short validity period (90 days ≤ 90) / Issuer: ZeroSSL || INTERPRETATIONS: [CA CAUTION] ZeroSSL/cPanel: Free, automated issuance. Commonly used by phishing sites for quick setup.",,0.0,
renqidongli.com,0.3735196,False,0.75,medium,7.40360689163208,2,,jpcert,1,0,com,FN,renqidongli,11,medium,False,,0.0,短いドメインの顕著な問題なし,11,legitimate,,0.0,,既知ブランド名に対する明確ななりすましパターンは検出されなかった,"free_ca,no_org,short_term,free_ca_no_org,dv_weak_identity",,0.55,Let's Encrypt,1,False,Issued by free/low-assurance CA / No organization (O=) field in subject / Short validity period (89 days ≤ 90) / Issuer: Let's Encrypt,,0.0,
relay-coursier.com,0.2558244,False,0.85,low,12.86931324005127,2,,phishtank,1,0,com,FN,relay-coursier,14,low,False,,0.0,短いドメインの顕著な問題なし,14,legitimate,,0.0,,既知ブランド名に対する明確ななりすましパターンは検出されなかった,"free_ca,no_org,short_term,free_ca_no_org,dv_weak_identity,benign_cert_mitigation",has_crl_dp,0.4,Let's Encrypt,1,True,Issued by free/low-assurance CA / No organization (O=) field in subject / Short validity period (89 days ≤ 90) | BENIGN: Has CRL Distribution Points / Certificate risk mitigated by benign indicators / Issuer: Let's Encrypt,,0.0,
ychin.com.cn,0.14522249,False,0.85,low,13.40319275856018,2,,certificates,1,0,cn,FN,ychin,5,low,True,short,0.1,短い(5文字),5,unknown,,0.0,,既知ブランド名に対する明確ななりすましパターンは検出されなかった,"free_ca,no_org,short_term,free_ca_no_org,dv_weak_identity,benign_cert_mitigation",has_crl_dp,0.4,Let's Encrypt,2,True,Issued by free/low-assurance CA / No organization (O=) field in subject / Short validity period (89 days ≤ 90) | BENIGN: Has CRL Distribution Points / Certificate risk mitigated by benign indicators / Issuer: Let's Encrypt || INTERPRETATIONS: [SAN SAFE] SAN=2: Standard configuration (domain + www). 61.5% of benign sites use this. Only 11.3% phishing rate. Strong benign indicator.,,0.0,
ludicase.com,0.12000856,False,0.85,low,13.04378366470337,2,,jpcert,1,0,com,FN,ludicase,8,low,False,,0.0,短いドメインの顕著な問題なし,8,legitimate,,0.0,,既知ブランド名に対する明確ななりすましパターンは検出されなかった,"free_ca,no_org,free_ca_no_org,benign_cert_mitigation",long_validity,0.32,Sectigo Limited,2,False,Issued by free/low-assurance CA / No organization (O=) field in subject | BENIGN: Long validity (365 days) / Certificate risk mitigated by benign indicators / Issuer: Sectigo Limited || INTERPRETATIONS: [SAN SAFE] SAN=2: Standard configuration (domain + www). 61.5% of benign sites use this. Only 11.3% phishing rate. Strong benign indicator. | [VALIDITY SAFE] Extended validity (365 days). Often indicates paid certificate. Slightly more trustworthy.,,0.0,
83dos4.lat,0.032530423,False,0.0,timeout,60.0,2,Evaluation timeout,phishtank,1,0,lat,FN,83dos4,6,very_low,True,"short,dangerous_tld",0.35,短い(6文字) / 危険TLD(lat),6,dangerous,,0.0,,既知ブランド名に対する明確ななりすましパターンは検出されなかった,"free_ca,no_org,short_term,free_ca_no_org,dv_weak_identity,benign_cert_mitigation",has_crl_dp,0.4,Google Trust Services,2,True,Issued by free/low-assurance CA / No organization (O=) field in subject / Short validity period (90 days ≤ 90) | BENIGN: Has CRL Distribution Points / Certificate risk mitigated by benign indicators / Issuer: Google Trust Services || INTERPRETATIONS: [SAN SAFE] SAN=2: Standard configuration (domain + www). 61.5% of benign sites use this. Only 11.3% phishing rate. Strong benign indicator.,,0.0,
fotosistem.com,0.12806489,False,0.85,low,7.153326511383057,2,,phishtank,1,0,com,FN,fotosistem,10,low,False,,0.0,短いドメインの顕著な問題なし,10,legitimate,,0.0,,既知ブランド名に対する明確ななりすましパターンは検出されなかった,"free_ca,no_org,short_term,free_ca_no_org,dv_weak_identity",,0.55,ZeroSSL,1,False,"Issued by free/low-assurance CA / No organization (O=) field in subject / Short validity period (90 days ≤ 90) / Issuer: ZeroSSL || INTERPRETATIONS: [CA CAUTION] ZeroSSL/cPanel: Free, automated issuance. Commonly used by phishing sites for quick setup.",,0.0,
jp-monic.net,0.10064462,False,0.85,low,12.923461198806764,2,,jpcert,1,0,net,FN,jp-monic,8,low,False,,0.0,短いドメインの顕著な問題なし,8,legitimate,,0.0,,既知ブランド名に対する明確ななりすましパターンは検出されなかった,"free_ca,no_org,short_term,free_ca_no_org,dv_weak_identity,benign_cert_mitigation",has_crl_dp,0.4,Let's Encrypt,2,True,Issued by free/low-assurance CA / No organization (O=) field in subject / Short validity period (89 days ≤ 90) | BENIGN: Has CRL Distribution Points / Certificate risk mitigated by benign indicators / Issuer: Let's Encrypt || INTERPRETATIONS: [SAN SAFE] SAN=2: Standard configuration (domain + www). 61.5% of benign sites use this. Only 11.3% phishing rate. Strong benign indicator.,,0.0,
deeddkeasy.life,0.2597517,False,0.75,low,13.565551280975342,2,,jpcert,1,0,life,FN,deeddkeasy,10,low,False,,0.0,短いドメインの顕著な問題なし,10,unknown,,0.0,,既知ブランド名に対する明確ななりすましパターンは検出されなかった,"free_ca,no_org,short_term,free_ca_no_org,dv_weak_identity",,0.55,Let's Encrypt,2,False,Issued by free/low-assurance CA / No organization (O=) field in subject / Short validity period (89 days ≤ 90) / Issuer: Let's Encrypt || INTERPRETATIONS: [SAN SAFE] SAN=2: Standard configuration (domain + www). 61.5% of benign sites use this. Only 11.3% phishing rate. Strong benign indicator.,,0.0,
yafuyun.com,0.4623253,False,0.75,low,12.935300350189207,2,,jpcert,1,0,com,FN,yafuyun,7,medium,False,,0.0,短いドメインの顕著な問題なし,7,legitimate,,0.0,,既知ブランド名に対する明確ななりすましパターンは検出されなかった,"free_ca,no_org,short_term,free_ca_no_org,dv_weak_identity",,0.55,Let's Encrypt,1,False,Issued by free/low-assurance CA / No organization (O=) field in subject / Short validity period (89 days ≤ 90) / Issuer: Let's Encrypt,,0.0,
wtf.cl,0.011745193,False,0.5,low,6.716050624847412,2,,phishtank,1,0,cl,FN,wtf,3,very_low,False,"very_short,random_pattern",0.5,非常に短い(3文字) / ランダム指標(母音率=0.00<0.2) || [CCTLD CONTEXT] .cl is the country-code TLD for Chile. Short domains (3 chars) are common on ccTLDs for government/corporate abbreviations. This context should reduce suspicion of random_pattern detection.,3,unknown,,0.0,,既知ブランド名に対する明確ななりすましパターンは検出されなかった,"free_ca,no_org,short_term,free_ca_no_org,dv_weak_identity,benign_cert_mitigation",has_crl_dp,0.4,Let's Encrypt,8,True,Issued by free/low-assurance CA / No organization (O=) field in subject / Short validity period (89 days ≤ 90) | BENIGN: Has CRL Distribution Points / Certificate risk mitigated by benign indicators / Issuer: Let's Encrypt,,0.0,
jcb-co-jp-iss-mobile-open-edjdnntra.top,0.6472279,False,0.0,timeout,60.0,2,Evaluation timeout,certificates,1,1,top,FN,jcb-co-jp-iss-mobile-open-edjdnntra,35,high,True,dangerous_tld,0.25,危険TLD(top),35,dangerous,"brand_detected,brand_exact_match,brand_tld_mismatch,critical_brand",0.4,"jcb,tmobile (fuzzy)","ブランド候補 jcb, tmobile (fuzzy) を含むドメイン構造を検出","no_org,benign_cert_mitigation",long_validity,0.0,"TrustAsia Technologies, Inc.",2,False,"No organization (O=) field in subject | BENIGN: Long validity (364 days) / Certificate risk mitigated by benign indicators / Issuer: TrustAsia Technologies, Inc. || INTERPRETATIONS: [SAN SAFE] SAN=2: Standard configuration (domain + www). 61.5% of benign sites use this. Only 11.3% phishing rate. Strong benign indicator. | [VALIDITY SAFE] Extended validity (364 days). Often indicates paid certificate. Slightly more trustworthy.",,0.0,
camposftp.com,0.068069965,False,0.85,low,13.023377418518066,2,,phishtank,1,0,com,FN,camposftp,9,very_low,False,,0.0,短いドメインの顕著な問題なし,9,legitimate,,0.0,,既知ブランド名に対する明確ななりすましパターンは検出されなかった,"free_ca,no_org,short_term,free_ca_no_org,dv_weak_identity,benign_cert_mitigation",has_crl_dp,0.4,Let's Encrypt,5,True,Issued by free/low-assurance CA / No organization (O=) field in subject / Short validity period (89 days ≤ 90) | BENIGN: Has CRL Distribution Points / Certificate risk mitigated by benign indicators / Issuer: Let's Encrypt,,0.0,
emifull-shika.com,0.077114016,False,0.85,low,7.33469033241272,2,,jpcert,1,0,com,FN,emifull-shika,13,very_low,False,,0.0,短いドメインの顕著な問題なし,13,legitimate,,0.0,,既知ブランド名に対する明確ななりすましパターンは検出されなかった,"free_ca,no_org,short_term,free_ca_no_org,dv_weak_identity,benign_cert_mitigation",has_crl_dp,0.4,Let's Encrypt,2,True,Issued by free/low-assurance CA / No organization (O=) field in subject / Short validity period (89 days ≤ 90) | BENIGN: Has CRL Distribution Points / Certificate risk mitigated by benign indicators / Issuer: Let's Encrypt || INTERPRETATIONS: [SAN SAFE] SAN=2: Standard configuration (domain + www). 61.5% of benign sites use this. Only 11.3% phishing rate. Strong benign indicator.,,0.0,
split.to,0.17581514,False,0.85,low,13.107442378997805,2,,jpcert,1,0,to,FN,split,5,low,False,short,0.1,短い(5文字),5,unknown,,0.0,,既知ブランド名に対する明確ななりすましパターンは検出されなかった,"free_ca,no_org,short_term,free_ca_no_org,dv_weak_identity,benign_cert_mitigation",has_crl_dp,0.4,Let's Encrypt,2,True,Issued by free/low-assurance CA / No organization (O=) field in subject / Short validity period (89 days ≤ 90) | BENIGN: Has CRL Distribution Points / Certificate risk mitigated by benign indicators / Issuer: Let's Encrypt || INTERPRETATIONS: [SAN SAFE] SAN=2: Standard configuration (domain + www). 61.5% of benign sites use this. Only 11.3% phishing rate. Strong benign indicator.,,0.0,
qemais.com.br,0.1279681,False,0.85,low,7.437668800354004,2,,phishtank,1,0,br,FN,qemais,6,low,False,short,0.1,短い(6文字),6,unknown,,0.0,,既知ブランド名に対する明確ななりすましパターンは検出されなかった,"free_ca,no_org,short_term,free_ca_no_org,dv_weak_identity,benign_cert_mitigation","has_crl_dp,wildcard_cert",0.30000000000000004,Let's Encrypt,2,True,"Issued by free/low-assurance CA / No organization (O=) field in subject / Short validity period (89 days ≤ 90) | BENIGN: Has CRL Distribution Points / Wildcard cert (non-dangerous TLD) / Certificate risk mitigated by benign indicators / Issuer: Let's Encrypt || INTERPRETATIONS: [SAN SAFE] SAN=2: Standard configuration (domain + www). 61.5% of benign sites use this. Only 11.3% phishing rate. Strong benign indicator. | [WILDCARD SAFE] Wildcard certificate (*.domain): 55.1% of benign sites use this, but only 1.5% of phishing sites. Strong benign indicator.",,0.0,
kaigotaxikagayaki.com,0.068320155,False,0.85,low,12.707343578338625,2,,jpcert,1,0,com,FN,kaigotaxikagayaki,17,very_low,False,,0.0,短いドメインの顕著な問題なし,17,legitimate,,0.0,,既知ブランド名に対する明確ななりすましパターンは検出されなかった,"free_ca,no_org,short_term,free_ca_no_org,dv_weak_identity,benign_cert_mitigation",has_crl_dp,0.4,Let's Encrypt,2,True,Issued by free/low-assurance CA / No organization (O=) field in subject / Short validity period (89 days ≤ 90) | BENIGN: Has CRL Distribution Points / Certificate risk mitigated by benign indicators / Issuer: Let's Encrypt || INTERPRETATIONS: [SAN SAFE] SAN=2: Standard configuration (domain + www). 61.5% of benign sites use this. Only 11.3% phishing rate. Strong benign indicator.,,0.0,
globbers.com.br,0.15525463,False,0.85,low,19.55573058128357,2,,phishtank,1,0,br,FN,globbers,8,low,False,,0.0,短いドメインの顕著な問題なし,8,unknown,,0.0,,既知ブランド名に対する明確ななりすましパターンは検出されなかった,"free_ca,no_org,short_term,free_ca_no_org,dv_weak_identity,benign_cert_mitigation","has_crl_dp,wildcard_cert",0.30000000000000004,Let's Encrypt,2,True,"Issued by free/low-assurance CA / No organization (O=) field in subject / Short validity period (89 days ≤ 90) | BENIGN: Has CRL Distribution Points / Wildcard cert (non-dangerous TLD) / Certificate risk mitigated by benign indicators / Issuer: Let's Encrypt || INTERPRETATIONS: [SAN SAFE] SAN=2: Standard configuration (domain + www). 61.5% of benign sites use this. Only 11.3% phishing rate. Strong benign indicator. | [WILDCARD SAFE] Wildcard certificate (*.domain): 55.1% of benign sites use this, but only 1.5% of phishing sites. Strong benign indicator.",,0.0,
gaodukeji.com,0.05845093,False,0.85,low,13.37596583366394,2,,certificates,1,0,com,FN,gaodukeji,9,very_low,False,,0.0,短いドメインの顕著な問題なし,9,legitimate,,0.0,,既知ブランド名に対する明確ななりすましパターンは検出されなかった,"free_ca,no_org,short_term,free_ca_no_org,dv_weak_identity,benign_cert_mitigation",has_crl_dp,0.4,Let's Encrypt,4,True,Issued by free/low-assurance CA / No organization (O=) field in subject / Short validity period (89 days ≤ 90) | BENIGN: Has CRL Distribution Points / Certificate risk mitigated by benign indicators / Issuer: Let's Encrypt,,0.0,
