idx,domain,tld,ml_probability,stage1_pred,y_true,p_error,uncertainty,defer_score,is_dangerous_tld,is_idn,brand_hit,pool_priority,pool_optional,selected,selected_priority,selected_optional,safe_benign
93854,mbacrystalball.com,com,0.15179919,0,0,0.9665445595014563,0.3035984,0.9665445595014563,0,0,0,0,0,1,0,0,0
93893,ru-info-uz.com,com,0.21796541,0,0,0.972090145816308,0.43593085,0.972090145816308,0,0,0,0,0,1,0,0,0
93937,eurobajar.com,com,0.25901327,0,1,0.9832413167409128,0.51802653,0.9832413167409128,0,0,0,0,0,1,0,0,0
93955,tyrolit.com,com,0.10594591,0,0,0.9151277300612466,0.21189183,0.9151277300612466,0,0,0,0,0,1,0,0,0
94009,mrelay-servicefr.com,com,0.10890802,0,1,0.9416679991387902,0.21781605,0.9416679991387902,0,0,0,0,0,1,0,0,0
94096,curve-digital.com,com,0.13186197,0,0,0.965443464327104,0.26372397,0.965443464327104,0,0,0,0,0,1,0,0,0
94198,gptyq.com,com,0.07742255,0,1,0.8590832184771151,0.15484512,0.8590832184771151,0,0,0,0,0,1,0,0,0
94220,nasu-gardenoutlet.com,com,0.13595693,0,0,0.96520450386401,0.2719139,0.96520450386401,0,0,0,0,0,1,0,0,0
94291,campspace.com,com,0.17954458,0,0,0.9255221242291402,0.35908914,0.9255221242291402,0,0,0,0,0,1,0,0,0
94337,smmcpan.com,com,0.2906034,0,0,0.990798335132689,0.5812068,0.990798335132689,0,0,0,0,0,1,0,0,0
94351,incredible-earnings.com,com,0.12768534,0,0,0.9565916978212892,0.25537068,0.9565916978212892,0,0,0,0,0,1,0,0,0
94353,biolinebox.com,com,0.2076845,0,1,0.9786602891642244,0.41536903,0.9786602891642244,0,0,0,0,0,1,0,0,0
94379,closetslasvegas.com,com,0.07747435,0,0,0.8854262755573479,0.15494871,0.8854262755573479,0,0,0,0,0,1,0,0,0
94393,essentialwholesale.com,com,0.07842535,0,0,0.890822699584022,0.1568507,0.890822699584022,0,0,0,0,0,1,0,0,0
94431,mimo-international.com,com,0.22102948,0,0,0.990242905264478,0.44205892,0.990242905264478,0,0,0,0,0,1,0,0,0
94479,flaaless.com,com,0.12537828,0,0,0.9075736419524288,0.25075656,0.9075736419524288,0,0,0,0,0,1,0,0,0
94525,hmm-itb.com,com,0.07534764,0,0,0.8667438045422377,0.15069526,0.8667438045422377,0,0,0,0,0,1,0,0,0
94540,ask-angels.com,com,0.10550916,0,0,0.936883555749693,0.21101832,0.936883555749693,0,0,0,0,0,1,0,0,0
94644,asmodee.com,com,0.24977948,0,0,0.9675320826241952,0.49955893,0.9675320826241952,0,0,0,0,0,1,0,0,0
94707,raceofchampions.com,com,0.14681634,0,0,0.8999638665802057,0.2936327,0.8999638665802057,0,0,0,0,0,1,0,0,0
94715,amazingradio.com,com,0.078157574,0,0,0.8659198503519664,0.15631515,0.8659198503519664,0,0,0,0,0,1,0,0,0
94721,fycywl.com,com,0.21160036,0,0,0.9845928226652054,0.42320073,0.9845928226652054,0,0,0,0,0,1,0,0,0
94761,dev.mysql.com,com,0.27301043,0,0,0.9237369595399536,0.54602087,0.9237369595399536,0,0,0,0,0,1,0,0,0
94774,bmlahmokhb.com,com,0.21956816,0,1,0.9836526643068088,0.43913633,0.9836526643068088,0,0,0,0,0,1,0,0,0
94797,aicolumns.com,com,0.07674322,0,1,0.868114608532385,0.15348643,0.868114608532385,0,0,0,0,0,1,0,0,0
94820,atlantawhitewater.com,com,0.1718537,0,0,0.9350251329562212,0.34370744,0.9350251329562212,0,0,0,0,0,1,0,0,0
94874,essentiallysports.com,com,0.17592436,0,0,0.9233209589874986,0.35184872,0.9233209589874986,0,0,0,0,0,1,0,0,0
94881,trust-power.com,com,0.11015517,0,0,0.9429198032159694,0.22031033,0.9429198032159694,0,0,0,0,0,1,0,0,0
94939,reaconverter.com,com,0.081255674,0,0,0.8827464254570938,0.16251135,0.8827464254570938,0,0,0,0,0,1,0,0,0
94961,younetco.com,com,0.14689147,0,0,0.9215406946458474,0.29378295,0.9215406946458474,0,0,0,0,0,1,0,0,0
95005,mstaml.com,com,0.14060712,0,0,0.96459572348673,0.28121424,0.96459572348673,0,0,0,0,0,1,0,0,0
95010,junyaguoji.com,com,0.24686456,0,0,0.980967180217398,0.4937291,0.980967180217398,0,0,0,0,0,1,0,0,0
95029,hcpress.com,com,0.1292105,0,0,0.9546042480688256,0.258421,0.9546042480688256,0,0,0,0,0,1,0,0,0
95271,rotronic.com,com,0.1367386,0,0,0.8885949415508883,0.2734772,0.8885949415508883,0,0,0,0,0,1,0,0,0
95378,californiavision2020.com,com,0.17303988,0,0,0.958254363704472,0.34607977,0.958254363704472,0,0,0,0,0,1,0,0,0
95386,danstutorials.com,com,0.12425341,0,0,0.8901338836247756,0.24850678,0.8901338836247756,0,0,0,0,0,1,0,0,0
95393,sidra-chain.com,com,0.12935957,0,0,0.9619890989939056,0.25871915,0.9619890989939056,0,0,0,0,0,1,0,0,0
95414,acztd.com,com,0.29523492,0,1,0.9690117048374992,0.59046984,0.9690117048374992,0,0,0,0,0,1,0,0,0
95416,kayabellelaw.com,com,0.1184285,0,0,0.8937066754123341,0.236857,0.8937066754123341,0,0,0,0,0,1,0,0,0
95491,johnsonclassifieds.com,com,0.12762563,0,0,0.8578153136658735,0.2552513,0.8578153136658735,0,0,0,0,0,1,0,0,0
95577,familychoiceawards.com,com,0.09368566,0,0,0.8987785365658406,0.18737131,0.8987785365658406,0,0,0,0,0,1,0,0,0
95597,swifterm.com,com,0.11686582,0,0,0.9490202993986055,0.23373163,0.9490202993986055,0,0,0,0,0,1,0,0,0
95755,wealthsimple.com,com,0.13663685,0,0,0.8632162330971642,0.2732737,0.8632162330971642,0,0,0,0,0,1,0,0,0
95791,jxjva.com,com,0.22446983,0,0,0.9701957281008948,0.44893968,0.9701957281008948,0,0,0,0,0,1,0,0,0
95851,bdthemes.com,com,0.11308089,0,0,0.9341464123572328,0.22616178,0.9341464123572328,0,0,0,0,0,1,0,0,0
95940,xn--hs0bj3fhvw.com,com,0.21862842,0,0,0.9788801441245052,0.4372568,0.9788801441245052,0,1,0,1,0,1,1,0,0
95943,starlightprincess-oyna.com,com,0.101422645,0,0,0.9032204029557696,0.20284528,0.9032204029557696,0,0,0,0,0,1,0,0,0
96025,rogerwaters.com,com,0.27833953,0,0,0.9739570077038,0.55667907,0.9739570077038,0,0,0,0,0,1,0,0,0
96347,scotusblog.com,com,0.24472769,0,0,0.96686465497909,0.48945534,0.96686465497909,0,0,0,0,0,1,0,0,0
96411,paul-m-jones.com,com,0.13897844,0,0,0.9603859564098816,0.27795684,0.9603859564098816,0,0,0,0,0,1,0,0,0
96429,aksamhaberi.com,com,0.15476415,0,0,0.9203704686893504,0.3095283,0.9203704686893504,0,0,0,0,0,1,0,0,0
96463,bohaikj.com,com,0.10583959,0,1,0.8706213844230997,0.21167916,0.8706213844230997,0,0,0,0,0,1,0,0,0
96476,t1international.com,com,0.07859304,0,0,0.861701297034316,0.15718609,0.861701297034316,0,0,0,0,0,1,0,0,0
96564,vse-taxi.com,com,0.12726879,0,0,0.9617425363786634,0.25453758,0.9617425363786634,0,0,0,0,0,1,0,0,0
96727,chemanager-online.com,com,0.12604007,0,0,0.9578604770889552,0.25208014,0.9578604770889552,0,0,0,0,0,1,0,0,0
96758,mcqqnfs.com,com,0.28925392,0,0,0.9898113591565576,0.57850784,0.9898113591565576,0,0,0,0,0,1,0,0,0
96759,bazar-zastavarna.com,com,0.10407292,0,0,0.9081428196830408,0.20814586,0.9081428196830408,0,0,0,0,0,1,0,0,0
96761,scandal-4.com,com,0.08245599,0,0,0.8712068058679704,0.16491199,0.8712068058679704,0,0,0,0,0,1,0,0,0
96765,edcialisok.com,com,0.09999845,0,0,0.8677827867192567,0.19999689,0.8677827867192567,0,0,0,0,0,1,0,0,0
96853,zignsoldes.com,com,0.27849287,0,0,0.9853336572169276,0.55698574,0.9853336572169276,0,0,0,0,0,1,0,0,0
97022,drprem.com,com,0.15870547,0,0,0.9711715191447524,0.31741095,0.9711715191447524,0,0,0,0,0,1,0,0,0
97060,thecarycompany.com,com,0.083144136,0,0,0.8677150888216134,0.16628826,0.8677150888216134,0,0,0,0,0,1,0,0,0
97161,wirelessestimator.com,com,0.21654825,0,0,0.9615082364625704,0.43309653,0.9615082364625704,0,0,0,0,0,1,0,0,0
97183,christofle.com,com,0.21536887,0,0,0.9627360159848976,0.43073773,0.9627360159848976,0,0,0,0,0,1,0,0,0
97239,localgreenfees.com,com,0.19571532,0,0,0.9496957047441557,0.39143062,0.9496957047441557,0,0,0,0,0,1,0,0,0
97240,ithacajournal.com,com,0.19244488,0,0,0.9500065664006936,0.38488972,0.9500065664006936,0,0,0,0,0,1,0,0,0
97318,cdlxwl.com,com,0.23639444,0,0,0.986926593182067,0.47278887,0.986926593182067,0,0,0,0,0,1,0,0,0
97446,roadthemes.com,com,0.115862206,0,0,0.8598081058258269,0.23172438,0.8598081058258269,0,0,0,0,0,1,0,0,0
97476,canadianpharmdirectwithoutaprescription.com,com,0.09551006,0,0,0.9120100597208088,0.19102013,0.9120100597208088,0,0,0,0,0,1,0,0,0
97857,eventdex.com,com,0.1121093,0,0,0.9520226095844522,0.2242186,0.9520226095844522,0,0,0,0,0,1,0,0,0
97871,thebudgetmom.com,com,0.0840151,0,0,0.8856635219659452,0.1680302,0.8856635219659452,0,0,0,0,0,1,0,0,0
97974,6hgs58.com,com,0.22614022,0,0,0.9563855823098808,0.4522804,0.9563855823098808,0,0,0,0,0,1,0,0,0
98010,wdhn.com,com,0.15975489,0,0,0.908989726895686,0.31950974,0.908989726895686,0,0,0,0,0,1,0,0,0
98102,starlight-princess-ca.com,com,0.13790381,0,0,0.9575743063474969,0.27580762,0.9575743063474969,0,0,0,0,0,1,0,0,0
98135,flyopedia.com,com,0.083486006,0,0,0.8896998296948303,0.16697204,0.8896998296948303,0,0,0,0,0,1,0,0,0
98218,japanpast.com,com,0.27545398,0,1,0.9740228779896144,0.55090797,0.9740228779896144,0,0,0,0,0,1,0,0,0
98237,bcrams.com,com,0.20241745,0,0,0.967226669573814,0.40483487,0.967226669573814,0,0,0,0,0,1,0,0,0
98295,sipeed.com,com,0.13587716,0,0,0.9287614832195624,0.27175432,0.9287614832195624,0,0,0,0,0,1,0,0,0
98309,web904.com,com,0.12681308,0,0,0.9363484942297858,0.25362617,0.9363484942297858,0,0,0,0,0,1,0,0,0
98347,seedit.com,com,0.13097608,0,0,0.9030929945851908,0.26195216,0.9030929945851908,0,0,0,0,0,1,0,0,0
98375,vgrmall.com,com,0.094357155,0,0,0.8785200064502182,0.18871433,0.8785200064502182,0,0,0,0,0,1,0,0,0
98401,timmcgraw.com,com,0.11944193,0,0,0.9418976234768662,0.23888385,0.9418976234768662,0,0,0,0,0,1,0,0,0
98456,sante-sur-le-net.com,com,0.22799477,0,0,0.9859847905804994,0.45598954,0.9859847905804994,0,0,0,0,0,1,0,0,0
98522,globalpolicyjournal.com,com,0.12812214,0,0,0.8619407052343865,0.2562443,0.8619407052343865,0,0,0,0,0,1,0,0,0
98532,un-fancy.com,com,0.106858894,0,0,0.9243661939104468,0.21371782,0.9243661939104468,0,0,0,0,0,1,0,0,0
98711,cpc-power.com,com,0.16687503,0,0,0.9738883216512264,0.33375007,0.9738883216512264,0,0,0,0,0,1,0,0,0
98740,flothemes.com,com,0.14864278,0,0,0.9106084378591102,0.29728556,0.9106084378591102,0,0,0,0,0,1,0,0,0
98795,xg1227.com,com,0.109360985,0,0,0.8865799716174944,0.21872199,0.8865799716174944,0,0,0,0,0,1,0,0,0
98840,betkaro247.com,com,0.24529384,0,0,0.9709918217045111,0.4905877,0.9709918217045111,0,0,0,0,0,1,0,0,0
98913,bayern-park.com,com,0.102978036,0,0,0.9340539377531876,0.2059561,0.9340539377531876,0,0,0,0,0,1,0,0,0
98947,desertsun.com,com,0.19977093,0,0,0.9494001081403778,0.39954185,0.9494001081403778,0,0,0,0,0,1,0,0,0
99055,stuff4beauty.com,com,0.18182361,0,0,0.9275182319752014,0.36364722,0.9275182319752014,0,0,0,0,0,1,0,0,0
99076,semi-rad.com,com,0.1916179,0,0,0.9845747535589175,0.3832358,0.9845747535589175,0,0,0,0,0,1,0,0,0
99162,on-camera-audiences.com,com,0.1779574,0,0,0.9781281144955996,0.35591483,0.9781281144955996,0,0,0,0,0,1,0,0,0
99193,j-scripting.com,com,0.09809984,0,0,0.9190264800768152,0.19619966,0.9190264800768152,0,0,0,0,0,1,0,0,0
99426,dwellect.com,com,0.10990936,0,0,0.939027681894012,0.21981871,0.939027681894012,0,0,0,0,0,1,0,0,0
99492,bravia-advert.com,com,0.11124217,0,0,0.9458246978521648,0.22248435,0.9458246978521648,0,0,0,0,0,1,0,0,0
99512,imirante.com,com,0.069660515,0,0,0.8540224423207494,0.13932103,0.8540224423207494,0,0,0,0,0,1,0,0,0
99526,realite-virtuelle.com,com,0.18718901,0,0,0.9852069321789032,0.37437803,0.9852069321789032,0,0,0,0,0,1,0,0,0
99622,tove-lo.com,com,0.1864092,0,0,0.9838304167031208,0.3728184,0.9838304167031208,0,0,0,0,0,1,0,0,0
99667,cairolimo-online.com,com,0.14519253,0,0,0.9687438588313392,0.29038507,0.9687438588313392,0,0,0,0,0,1,0,0,0
99680,quanthockey.com,com,0.25148755,0,0,0.9684338617357848,0.5029751,0.9684338617357848,0,0,0,0,0,1,0,0,0
99849,deryabilardo.com,com,0.15952349,0,0,0.924956658012344,0.31904697,0.924956658012344,0,0,0,0,0,1,0,0,0
99967,hohoemi-hatsuga.com,com,0.18746027,0,0,0.9848583325337702,0.37492055,0.9848583325337702,0,0,0,0,0,1,0,0,0
99991,the-dispatch.com,com,0.11514652,0,0,0.9435584697061848,0.23029304,0.9435584697061848,0,0,0,0,0,1,0,0,0
100005,vividedge.com,com,0.11980971,0,0,0.897832757195852,0.23961943,0.897832757195852,0,0,0,0,0,1,0,0,0
100027,spinplusph.com,com,0.09695053,0,0,0.9108194796915832,0.19390106,0.9108194796915832,0,0,0,0,0,1,0,0,0
100158,platform161.com,com,0.14288352,0,0,0.9539623264624276,0.28576708,0.9539623264624276,0,0,0,0,0,1,0,0,0
100429,sb1seclive5.com,com,0.1260009,0,1,0.9420804891630624,0.25200176,0.9420804891630624,0,0,0,0,0,1,0,0,0
100588,momendeavors.com,com,0.12818712,0,0,0.8729292361376338,0.25637424,0.8729292361376338,0,0,0,0,0,1,0,0,0
100616,jumpfly.com,com,0.2202564,0,0,0.985699656864304,0.44051278,0.985699656864304,0,0,0,0,0,1,0,0,0
100735,one-tab.com,com,0.13244265,0,0,0.9609963681068452,0.2648853,0.9609963681068452,0,0,0,0,0,1,0,0,0
100816,chartres-tourisme.com,com,0.16623199,0,0,0.981666592612344,0.33246398,0.981666592612344,0,0,0,0,0,1,0,0,0
100873,xhngr.com,com,0.12672786,0,0,0.9513323588208652,0.25345576,0.9513323588208652,0,0,0,0,0,1,0,0,0
100952,planete-energies.com,com,0.18674803,0,0,0.9826253871286688,0.37349606,0.9826253871286688,0,0,0,0,0,1,0,0,0
100981,wjwgdz.com,com,0.20505889,0,0,0.9840095486912788,0.41011775,0.9840095486912788,0,0,0,0,0,1,0,0,0
101041,etenders.com,com,0.10757443,0,0,0.8721077318061556,0.21514887,0.8721077318061556,0,0,0,0,0,1,0,0,0
101071,mcescher.com,com,0.27075076,0,0,0.9695658573516353,0.5415015,0.9695658573516353,0,0,0,0,0,1,0,0,0
101136,audiofanzine.com,com,0.093560025,0,0,0.9276460333927148,0.18712008,0.9276460333927148,0,0,0,0,0,1,0,0,0
101138,flarexrpconnect-network.com,com,0.11461503,0,1,0.9243187602853205,0.22923005,0.9243187602853205,0,0,0,0,0,1,0,0,0
101211,tvsquad.com,com,0.19509767,0,0,0.9634457151340212,0.39019537,0.9634457151340212,0,0,0,0,0,1,0,0,0
101236,thainationalparks.com,com,0.14837849,0,0,0.9170749878121724,0.29675698,0.9170749878121724,0,0,0,0,0,1,0,0,0
101284,clarivate.com,com,0.15974326,0,0,0.9276634730228874,0.3194865,0.9276634730228874,0,0,0,0,0,1,0,0,0
101304,parasutler.com,com,0.12675385,0,0,0.9225089339882272,0.25350773,0.9225089339882272,0,0,0,0,0,1,0,0,0
101370,reglement-somme.com,com,0.2245039,0,1,0.989232755632991,0.4490078,0.989232755632991,0,0,0,0,0,1,0,0,0
101386,detroitnews.com,com,0.10949147,0,0,0.9246916495995576,0.21898293,0.9246916495995576,0,0,0,0,0,1,0,0,0
101500,sportsshooter.com,com,0.102717675,0,0,0.9125217595254522,0.20543534,0.9125217595254522,0,0,0,0,0,1,0,0,0
101726,libertymedia.com,com,0.28099686,0,0,0.9704706388860922,0.5619937,0.9704706388860922,0,0,0,0,0,1,0,0,0
101878,zcorp.com,com,0.12208891,0,0,0.8837374469850163,0.24417782,0.8837374469850163,0,0,0,0,0,1,0,0,0
101905,vfc.com,com,0.26060894,0,0,0.9639086338769088,0.5212179,0.9639086338769088,0,0,0,0,0,1,0,0,0
101916,mrleffsclass.com,com,0.1278469,0,0,0.9593005178627922,0.2556938,0.9593005178627922,0,0,0,0,0,1,0,0,0
102010,sportsgossip.com,com,0.08319133,0,0,0.8642926527950587,0.16638267,0.8642926527950587,0,0,0,0,0,1,0,0,0
102044,funkykit.com,com,0.14999147,0,0,0.9678509032463536,0.2999829,0.9678509032463536,0,0,0,0,0,1,0,0,0
102067,3stepads.com,com,0.16645466,0,1,0.9743480438316474,0.33290935,0.9743480438316474,0,0,0,0,0,1,0,0,0
102104,hip2keto.com,com,0.1404187,0,0,0.9639945619782438,0.28083742,0.9639945619782438,0,0,0,0,0,1,0,0,0
102237,police-frequencies.com,com,0.15899734,0,0,0.97741272289386,0.3179947,0.97741272289386,0,0,0,0,0,1,0,0,0
102251,tl7999.com,com,0.15468907,0,1,0.9502877930050594,0.30937815,0.9502877930050594,0,0,0,0,0,1,0,0,0
102365,dicytrends.com,com,0.20417707,0,0,0.942649377580699,0.40835416,0.942649377580699,0,0,0,0,0,1,0,0,0
102432,democracydocket.com,com,0.27333465,0,0,0.9709004681026966,0.5466693,0.9709004681026966,0,0,0,0,0,1,0,0,0
102499,aviationnepal.com,com,0.13881359,0,0,0.9400865611891092,0.27762717,0.9400865611891092,0,0,0,0,0,1,0,0,0
102502,microlino-car.com,com,0.10785287,0,0,0.939688268028209,0.21570575,0.939688268028209,0,0,0,0,0,1,0,0,0
102505,tiki-toki.com,com,0.25261596,0,0,0.970032198209669,0.5052319,0.970032198209669,0,0,0,0,0,1,0,0,0
102516,zaochnik-com.com,com,0.13196148,0,0,0.9546574867108556,0.26392293,0.9546574867108556,0,0,0,0,0,1,0,0,0
102566,gillsandgeckos.com,com,0.15507352,0,0,0.9227071211134996,0.31014705,0.9227071211134996,0,0,0,0,0,1,0,0,0
102567,darts501.com,com,0.19402602,0,0,0.9488596556142318,0.38805205,0.9488596556142318,0,0,0,0,0,1,0,0,0
102582,michigan-sportsman.com,com,0.09873401,0,0,0.9114515736887364,0.19746804,0.9114515736887364,0,0,0,0,0,1,0,0,0
102674,ali-sons.com,com,0.13904364,0,0,0.9697039232955894,0.27808726,0.9697039232955894,0,0,0,0,0,1,0,0,0
102795,jazzwax.com,com,0.093147404,0,0,0.886896994194679,0.1862948,0.886896994194679,0,0,0,0,0,1,0,0,0
102893,thunkable.com,com,0.2875126,0,0,0.9756747712067668,0.5750252,0.9756747712067668,0,0,0,0,0,1,0,0,0
103055,preschool-plan-it.com,com,0.11276776,0,0,0.9346134536230112,0.22553551,0.9346134536230112,0,0,0,0,0,1,0,0,0
103108,solde-ulys.com,com,0.16623437,0,1,0.9783438672575616,0.33246875,0.9783438672575616,0,0,0,0,0,1,0,0,0
103148,portail-forfait.com,com,0.26826888,0,1,0.992387175777916,0.53653777,0.992387175777916,0,0,0,0,0,1,0,0,0
103282,thenewsstar.com,com,0.24869342,0,0,0.9634526914317952,0.4973868,0.9634526914317952,0,0,0,0,0,1,0,0,0
103302,q0dgy.com,com,0.11380919,0,0,0.9322741915804836,0.2276184,0.9322741915804836,0,0,0,0,0,1,0,0,0
103437,traveldroppings.com,com,0.13568047,0,0,0.9722836028564372,0.27136093,0.9722836028564372,0,0,0,0,0,1,0,0,0
103529,scottishkiltcollection.com,com,0.13926591,0,0,0.9244453695431673,0.2785318,0.9244453695431673,0,0,0,0,0,1,0,0,0
103625,teleclinic.com,com,0.07454199,0,0,0.8634312501279238,0.14908397,0.8634312501279238,0,0,0,0,0,1,0,0,0
103684,sarahsilvermanonline.com,com,0.06996659,0,0,0.8631277097869833,0.13993317,0.8631277097869833,0,0,0,0,0,1,0,0,0
103739,hazard-herald.com,com,0.09082168,0,0,0.908759198441512,0.18164337,0.908759198441512,0,0,0,0,0,1,0,0,0
103808,lckgw.com,com,0.09329999,0,1,0.9005193447435127,0.18659997,0.9005193447435127,0,0,0,0,0,1,0,0,0
103983,charlielondon.com,com,0.15252645,0,0,0.925773516209965,0.30505288,0.925773516209965,0,0,0,0,0,1,0,0,0
103988,wrnjradio.com,com,0.09235711,0,0,0.8911789529802893,0.1847142,0.8911789529802893,0,0,0,0,0,1,0,0,0
104018,uro247-kor.com,com,0.08199583,0,0,0.8500015485632906,0.16399169,0.8500015485632906,0,0,0,0,0,1,0,0,0
104074,quick-german-recipes.com,com,0.118350714,0,0,0.9454829413328636,0.23670143,0.9454829413328636,0,0,0,0,0,1,0,0,0
104112,jxomgd.com,com,0.19918476,0,1,0.9654122855462494,0.39836955,0.9654122855462494,0,0,0,0,0,1,0,0,0
104116,tsskpk.com,com,0.117199086,0,1,0.9322733629485596,0.23439819,0.9322733629485596,0,0,0,0,0,1,0,0,0
104143,skoda-storyboard.com,com,0.1987548,0,0,0.9439007418591916,0.39750957,0.9439007418591916,0,0,0,0,0,1,0,0,0
104321,lamborghini-talk.com,com,0.11829486,0,0,0.9494026010381672,0.23658973,0.9494026010381672,0,0,0,0,0,1,0,0,0
104392,rewards-mantra.com,com,0.2514119,0,1,0.9908465771350936,0.5028238,0.9908465771350936,0,0,0,0,0,1,0,0,0
104444,choix-creneau-mondialrelay.com,com,0.12203654,0,1,0.9462472337002348,0.2440731,0.9462472337002348,0,0,0,0,0,1,0,0,0
104503,cngln.com,com,0.08183987,0,0,0.8689669920205252,0.16367972,0.8689669920205252,0,0,0,0,0,1,0,0,0
104505,prodigy-sports.com,com,0.08189734,0,0,0.8659954448545916,0.1637947,0.8659954448545916,0,0,0,0,0,1,0,0,0
104597,c545454.com,com,0.19348991,0,0,0.9628230033505316,0.38697982,0.9628230033505316,0,0,0,0,0,1,0,0,0
104677,pcon-planner.com,com,0.18342596,0,0,0.98358287881126,0.36685193,0.98358287881126,0,0,0,0,0,1,0,0,0
104759,lourdes-infotourisme.com,com,0.2733949,0,0,0.9937556918393536,0.5467898,0.9937556918393536,0,0,0,0,0,1,0,0,0
104780,worldwidewines.com,com,0.13914913,0,0,0.9185883547204652,0.27829826,0.9185883547204652,0,0,0,0,0,1,0,0,0
104837,otoplenie-expert.com,com,0.106925935,0,0,0.9376011260215562,0.21385187,0.9376011260215562,0,0,0,0,0,1,0,0,0
104934,cialibuy.com,com,0.27496424,0,0,0.9795237074509988,0.5499285,0.9795237074509988,0,0,0,0,0,1,0,0,0
104956,techwireasia.com,com,0.17708336,0,0,0.9318181991900714,0.35416675,0.9318181991900714,0,0,0,0,0,1,0,0,0
104988,bdxhdl.com,com,0.19950768,0,1,0.982992143494514,0.39901537,0.982992143494514,0,0,0,0,0,1,0,0,0
104991,t3micro.com,com,0.16585706,0,0,0.9737051973938898,0.33171415,0.9737051973938898,0,0,0,0,0,1,0,0,0
105086,chipkidd.com,com,0.110786565,0,0,0.9054528478693744,0.22157311,0.9054528478693744,0,0,0,0,0,1,0,0,0
105130,tastecooking.com,com,0.14625245,0,0,0.90693255198095,0.2925049,0.90693255198095,0,0,0,0,0,1,0,0,0
105241,news-fooball-eg.com,com,0.10141421,0,0,0.9226816241817172,0.2028284,0.9226816241817172,0,0,0,0,0,1,0,0,0
105342,accelrys.com,com,0.2726104,0,0,0.9775285681054716,0.5452208,0.9775285681054716,0,0,0,0,0,1,0,0,0
105422,x-andz.com,com,0.2937447,0,1,0.9723472831379968,0.5874894,0.9723472831379968,0,0,0,0,0,1,0,0,0
105452,rochefort-ocean.com,com,0.08113658,0,0,0.9049439014875574,0.16227317,0.9049439014875574,0,0,0,0,0,1,0,0,0
105497,cyrogen.com,com,0.14606746,0,0,0.930843282968678,0.29213488,0.930843282968678,0,0,0,0,0,1,0,0,0
105711,ubaldi.com,com,0.08184187,0,0,0.8581746259256121,0.16368377,0.8581746259256121,0,0,0,0,0,1,0,0,0
105749,cajuntravel.com,com,0.13256247,0,0,0.921428783718258,0.26512492,0.921428783718258,0,0,0,0,0,1,0,0,0
105839,exterra-malaysia.com,com,0.26298022,0,0,0.9797774736821904,0.52596045,0.9797774736821904,0,0,0,0,0,1,0,0,0
105842,13x.com,com,0.21103008,0,0,0.9257673506702472,0.42206013,0.9257673506702472,0,0,0,0,0,1,0,0,0
105845,viralcontentbee.com,com,0.14967163,0,0,0.9060336256052284,0.29934323,0.9060336256052284,0,0,0,0,0,1,0,0,0
105854,3dtextmaker.com,com,0.17524394,0,0,0.9433813455604074,0.3504879,0.9433813455604074,0,0,0,0,0,1,0,0,0
105869,mi-ll.com,com,0.0941758,0,1,0.9163250836398998,0.18835163,0.9163250836398998,0,0,0,0,0,1,0,0,0
105876,morrisvilleschooldistrictmetz.com,com,0.1703413,0,0,0.9492646156183212,0.34068263,0.9492646156183212,0,0,0,0,0,1,0,0,0
105956,uk-dissertation.com,com,0.17955466,0,0,0.980605717200602,0.35910928,0.980605717200602,0,0,0,0,0,1,0,0,0
105990,seoinpractice.com,com,0.07528955,0,0,0.8654221205568475,0.1505791,0.8654221205568475,0,0,0,0,0,1,0,0,0
106037,safesurf.com,com,0.15375859,0,0,0.9293508555022764,0.30751717,0.9293508555022764,0,0,0,0,0,1,0,0,0
106075,carmelomidili.com,com,0.16100651,0,0,0.9503953237137156,0.32201302,0.9503953237137156,0,0,0,0,0,1,0,0,0
106144,kanadevia-inova.com,com,0.18481238,0,0,0.9860339628335713,0.36962473,0.9860339628335713,0,0,0,0,0,1,0,0,0
106192,kavakyeli.com,com,0.24593334,0,1,0.9696161544453484,0.4918667,0.9696161544453484,0,0,0,0,0,1,0,0,0
106228,xajkhbj.com,com,0.12552887,0,1,0.9488040332624617,0.25105774,0.9488040332624617,0,0,0,0,0,1,0,0,0
106238,h2o-china.com,com,0.08156404,0,0,0.861740561097452,0.16312808,0.861740561097452,0,0,0,0,0,1,0,0,0
106275,poker-red.com,com,0.07017673,0,0,0.8533811801878621,0.14035344,0.8533811801878621,0,0,0,0,0,1,0,0,0
106378,societynotebook.com,com,0.12691641,0,0,0.9181439911674651,0.25383282,0.9181439911674651,0,0,0,0,0,1,0,0,0
106458,fortdodgecc.com,com,0.10020471,0,0,0.91847739433203,0.20040941,0.91847739433203,0,0,0,0,0,1,0,0,0
106571,runsociety.com,com,0.17868185,0,0,0.9437926819966036,0.3573637,0.9437926819966036,0,0,0,0,0,1,0,0,0
106631,allstream.com,com,0.12563434,0,0,0.950372964300908,0.25126868,0.950372964300908,0,0,0,0,0,1,0,0,0
106821,js5217.com,com,0.11880178,0,0,0.9037559187428198,0.23760355,0.9037559187428198,0,0,0,0,0,1,0,0,0
106861,businessofhome.com,com,0.22654706,0,0,0.9606029351623048,0.45309412,0.9606029351623048,0,0,0,0,0,1,0,0,0
106870,sierra-asia.com,com,0.19494824,0,0,0.9549250606024068,0.3898965,0.9549250606024068,0,0,0,0,0,1,0,0,0
